nb_pret;jour_pret;annee_pret;type_lecteur;date_pub;indice;titre;ppn;num;mois_pret;id_lecteur
1;Vendredi;2015;M2;2014;616;Gériatrie;PPN181662590;352194;12;person_267
1;Mardi;2015;M1;2013;420;Nouveau TOEIC®;PPN172665825;342609;2;person_268
1;Samedi;2019;DO;2016;657;DCG 10;PPN20236626X;413321;3;person_269
1;Mercredi;2015;LE;2013;657;DCG 1re année;PPN168512548;339219;2;person_180
1;Dimanche;2016;M1;2002;658;Motiver ses collaborateurs;PPN06082025X;27445;10;person_43
1;Mercredi;2018;L1;2017;658;Marketing digital;PPN204023793;412261;2;person_270
1;Mardi;2015;L3;2013;658;DCG 6;PPN169597350;339196;1;person_271
1;Vendredi;2018;L1;2015;657;La^comptabilité;PPN184748550;358192;7;person_272
1;Dimanche;2017;M2;2014;616;Maladies infectieuses;PPN18169686X;359293;4;person_2
1;Mercredi;2017;M1;1997;930;Histoire de l'Afrique précoloniale;PPN004086309;256101;3;person_273
1;Samedi;2015;L1;2012;616;Lecture critique d'un article médical;PPN165863552;325630;2;person_274
1;Lundi;2015;M2;2008;658;La^boîte à outils du consultant;PPN128580437;112371;1;person_275
1;Mercredi;2018;L1;2011;610;Dico concours PACES;PPN155285262;307391;8;person_276
1;Vendredi;2019;L3;2012;658;Réussir avec les asiatiques;PPN164242147;327699;3;person_277
1;Mercredi;2015;M2;2014;657;La^comptabilité;PPN18053677X;354753;10;person_278
1;Vendredi;2018;L2;2013;657;La^comptabilité générale;PPN171340825;337169;12;person_279
1;Dimanche;2016;M1;2014;616;ORL;PPN180557599;349614;10;person_172
1;Mardi;2016;M2;2013;616;Gériatrie;PPN174984871;352851;6;person_280
1;Dimanche;2018;L1;2005;158;Psychologie sociale;PPN092188958;69533;12;person_281
1;Lundi;2017;PU;2006;658;Le^projet d'urbanisation du S.I.;PPN108903451;107167;8;person_282
1;Vendredi;2018;M1;2010;658;Contrôle de gestion;PPN146500687;268779;11;person_283
1;Mercredi;2015;LE;2010;658;Contrôle de gestion;PPN14650531X;268773;10;person_180
1;Jeudi;2015;LE;2011;610;UE 1 atomes, biomolécules, génome, bioénergétique, métabolisme;PPN155823345;268263;7;person_265
1;Dimanche;2017;M2;2014;658;e-Commerce;PPN181471272;357703;3;person_284
1;Samedi;2017;L1;1982;658;Structure et dynamique des organisations;PPN000796999;226733;3;person_285
1;Lundi;2016;M2;2006;658;Entreprendre dans les services;PPN10918887X;84933;5;person_286
1;Mercredi;2016;M2;2012;420;Réussir le TOEIC;PPN164020918;324494;3;person_287
1;Lundi;2015;M2;2013;616;Endocrinologie, diabétologie, nutrition;PPN175161429;352769;4;person_288
1;Vendredi;2018;L1;2017;658;Aide-mémoire de marketing digital;PPN202753956;410107;3;person_289
1;Jeudi;2018;L1;2013;510;Mathématiques;PPN17052678X;336600;1;person_290
1;Jeudi;2017;M1;2014;658;Le^management du travail;PPN184326621;357712;5;person_291
1;Mardi;2017;L2;2012;420;Anglais;PPN160758521;336395;4;person_292
1;Lundi;2016;L3;2015;657;Plan comptable général 2015-2016;PPN184445213;358189;11;person_293
1;Vendredi;2017;L3;2015;658;Gestion financière de l'entreprise;PPN183255623;354342;1;person_293
1;Mercredi;2018;M1;2016;658;Fusions, acquisitions;PPN192836781;403816;11;person_294
1;Lundi;2017;M1;2016;658;Fusions, acquisitions;PPN192836781;403816;2;person_295
1;Mercredi;2018;M2;2014;658;Consulting au quotidien;PPN181770288;395107;10;person_296
1;Vendredi;2017;M1;2007;658;Fusions acquisitions;PPN117657212;97861;2;person_297
1;Mercredi;2015;LE;2009;618;L'homéopathie pour ma grossesse;PPN140783512;308419;1;person_298
1;Samedi;2017;M2;2017;616;Annales Maloine ECN > ECNi 2004-2015;PPN199170096;407771;6;person_299
1;Vendredi;2017;L3;2016;910;L'homme et les limites;PPN192058754;399598;9;person_300
1;Jeudi;2017;PU;2016;658;Finance d'entreprise;PPN19488189X;402697;6;person_120
1;Lundi;2019;DO;2018;658;Méthodologie de la recherche en sciences de gestion;PPN231648421;423917;4;person_301
1;Mardi;2019;L1;2010;610;Chimie organique-UE1;PPN145520021;265437;3;person_302
1;Jeudi;2017;LE;2010;421;L'anglais pour les entrepreneurs, les dirigeants et les managers;PPN145792528;265628;3;person_303
1;Lundi;2017;M2;2011;658;Contrôle de gestion;PPN154937053;309939;10;person_304
1;Vendredi;2017;M1;2016;658;Réussir sa transformation digitale;PPN195457366;404347;4;person_305
1;Mercredi;2016;L3;2011;658;Finance d'entreprise;PPN153599359;306320;10;person_32
1;Lundi;2015;M2;2009;658;DSCG 3;PPN13097370X;116918;12;person_306
1;Mercredi;2018;PE;2007;411;Langues et écritures de la Méditerranée;PPN11355009X;307469;4;person_78
1;Vendredi;2016;L1;2013;616;Pédiatrie;PPN172456754;336462;5;person_307
1;Samedi;2015;DO;2004;658;Etudes marketing avec SPSS;PPN080821189;75130;5;person_308
1;Mercredi;2015;L1;2008;611;Manuel pratique d'anatomie;PPN128697547;124209;4;person_309
1;Lundi;2017;PE;2006;144;A^companion to pragmatism;PPN111234646;270264;1;person_78
1;Vendredi;2017;M2;2003;658;Entre marketing et management;PPN070997314;73510;5;person_99
1;Mardi;2016;M1;1995;658;Ingénierie financière;PPN003637069;232777;3;person_141
1;Samedi;2017;PU;1991;370;Qu'est-ce qu'apprendre ?;PPN002263513;275189;1;person_310
1;Mercredi;2018;L3;2012;658;Théorie et management des organisations;PPN158515137;312171;12;person_311
1;Samedi;2015;M2;2012;657;Comprendre et mettre en oeuvre le contrôle interne;PPN162441037;325504;10;person_312
1;Vendredi;2016;M1;2008;378;Les^épreuves sur texte;PPN123039398;104004;11;person_313
1;Vendredi;2015;PU;2012;420;Moins de fautes en anglais;PPN161952550;325874;2;person_314
1;Vendredi;2017;M1;2015;658;DSCG 2;PPN189207795;401705;3;person_315
1;Vendredi;2016;M2;2010;658;Ressources humaines;PPN140223169;148028;8;person_316
1;Mardi;2019;M2;2003;658;Concevoir un produit facile à utiliser;PPN071603565;36503;4;person_65
1;Mercredi;2017;M2;2007;658;DCG 11;PPN118819348;101310;10;person_317
1;Jeudi;2018;L3;2011;657;Analyse financière;PPN153143282;306055;3;person_318
1;Mercredi;2016;L3;2009;657;Analyse financière;PPN136800998;140928;11;person_319
1;Jeudi;2015;L1;2013;616;Urologie;PPN172394279;341192;4;person_90
1;Lundi;2019;PU;2019;658;La^vie de bureau ou comment je suis tombé en absurdie;PPN236060422;426058;7;person_320
1;Mardi;2015;M2;2001;658;Le^salaire ne fait plus tout...;PPN058936750;30632;7;person_321
1;Mercredi;2017;LE;2008;657;DSCG 4;PPN123608236;107460;3;person_189
1;Vendredi;2016;LE;2013;616;Gériatrie;PPN168277867;331754;7;person_322
1;Jeudi;2015;DO;2009;374;Rédiger pour être publié !;PPN136258042;136574;4;person_323
1;Jeudi;2018;M2;2017;616;Pédiatrie;PPN20465064X;411381;9;person_119
1;Vendredi;2018;M1;2013;616;Hépato-gastro-entérologie, chirurgie digestive;PPN172299136;336501;2;person_324
1;Jeudi;2017;M1;2014;658;DSCG 2;PPN181034239;352190;10;person_7
1;Lundi;2017;M2;2005;658;Marketing des nouveaux produits;PPN091473349;74723;7;person_325
1;Vendredi;2016;L1;2013;616;Ophtalmologie;PPN172532272;337586;5;person_326
1;Dimanche;2017;L1;2011;610;Exercices de chimie organique;PPN154816779;306302;11;person_327
1;Mardi;2015;M2;2013;616;Pneumologie;PPN171357299;338380;8;person_328
1;Lundi;2016;LE;2010;374;Lecture et prise de notes;PPN145051277;327631;10;person_236
1;Jeudi;2015;M1;2009;420;Succeed on the TOEIC ®;PPN139570543;141394;4;person_329
1;Jeudi;2015;L3;2008;910;Tourisme et développement local;PPN12946516X;112915;4;person_330
1;Lundi;2016;M1;2016;657;DCG 10;PPN194307859;403239;10;person_331
1;Vendredi;2015;DO;2013;657;DCG 9;PPN171287916;337155;10;person_332
1;Mardi;2019;M2;2010;155;L'attachement;PPN145096955;325461;1;person_333
1;Dimanche;2015;M1;2009;658;Manager la formation;PPN136805035;139078;1;person_334
1;Vendredi;2017;M2;2008;658;Négocier une entreprise;PPN129191159;115239;3;person_335
1;Lundi;2016;L1;2010;420;Anglais;PPN147738725;336394;1;person_336
1;Vendredi;2016;M2;2015;616;Neurologie;PPN188447865;394794;12;person_337
1;Lundi;2017;M2;2016;616;Le^bon usage du médicament et des thérapeutiques non médicamenteuses;PPN195163508;405897;4;person_250
1;Vendredi;2019;LE;2011;658;Psychologie du consommateur pour mieux comprendre comment on vous influence;PPN152790780;352193;7;person_118
1;Vendredi;2017;LE;2010;450;Italien;PPN148073964;336406;10;person_338
1;Mercredi;2018;L1;2012;658;Crafting and executing strategy;PPN155418939;333720;10;person_339
1;Dimanche;2015;M2;2010;657;Analyse financière;PPN146803620;268783;11;person_340
1;Mardi;2017;M2;2002;658;Marketing B to B;PPN061712949;30214;7;person_341
1;Jeudi;2016;M2;2010;657;Analyse financière;PPN146642759;268790;10;person_342
1;Mardi;2015;M2;2008;658;L'entreprise multiculturelle;PPN124566626;107489;2;person_343
1;Lundi;2016;L2;2012;657;Gestion comptable de l'entreprise;PPN166267562;347268;10;person_344
1;Lundi;2019;-;1997;370;L'approche transversale;PPN004174194;397529;5;person_345
1;Jeudi;2017;M2;2010;658;Le^grand livre de la qualité;PPN142861286;153062;10;person_346
1;Jeudi;2017;M2;2012;374;Formuler une problématique;PPN158011406;311306;7;person_347
1;Lundi;2019;M2;2008;658;Gestion des ressources humaines;PPN12322649X;104005;2;person_348
1;Samedi;2019;M2;2011;658;Les^fondements du contrôle de gestion;PPN154800279;307425;3;person_349
1;Mardi;2017;L3;2012;658;Gestion des ressources humaines;PPN161987389;316379;9;person_350
1;Samedi;2015;M2;2009;658;La^boîte à outils du manager;PPN138784701;140999;2;person_351
1;Samedi;2019;L1;2010;610;Physique;PPN146947967;268876;4;person_352
1;Mardi;2019;DO;2007;658;Understanding knowledge as a commons;PPN122819519;150712;7;person_353
1;Mercredi;2019;L3;2014;420;Je maîtrise la grammaire anglaise;PPN177963735;342607;3;person_354
1;Vendredi;2017;M1;2005;370;L'apartheid scolaire;PPN092193471;98778;2;person_355
1;Mardi;2017;M2;2014;616;Dermatologie;PPN18089370X;351164;2;person_356
1;Lundi;2017;M2;2017;616;Pédiatrie;PPN199231486;408601;5;person_357
1;Mercredi;2018;L1;2015;519;Probabilités et statistiques appliquées;PPN184906776;356857;6;person_358
1;Mardi;2015;M2;2007;657;Les^états financiers consolidés IAS-IFRS;PPN118405829;97984;2;person_359
1;Samedi;2015;M1;2008;658;DSCG épreuve 2;PPN130016349;115314;1;person_171
1;Mercredi;2016;L1;2007;657;Comptabilité financière;PPN115983066;98174;10;person_360
1;Lundi;2016;DO;2013;658;DCG 6;PPN170804534;339171;2;person_361
1;Jeudi;2016;LE;2009;658;Safari en pays stratégie;PPN13764762X;141379;2;person_362
1;Lundi;2018;M2;2008;371;Professeur des écoles;PPN128298200;113602;10;person_363
1;Mercredi;2017;M2;2014;616;Gériatrie;PPN181662590;352194;12;person_364
1;Samedi;2018;M2;2014;616;ORL, chirurgie maxillo-faciale & stomatologie;PPN177457597;351974;1;person_178
1;Dimanche;2015;M2;2004;126;De la reconnaissance;PPN078872863;64627;2;person_365
1;Samedi;2017;M2;2015;658;Gestion des ressources humaines;PPN18824154X;395104;6;person_366
1;Lundi;2018;M2;2010;420;Compréhension orale;PPN150751702;278926;2;person_367
1;Vendredi;2016;LE;2000;658;Manager son équipe au quotidien;PPN052847632;27936;9;person_221
1;Vendredi;2018;DO;2012;658;Les^nouvelles fondations des sciences de gestion;PPN164678166;350915;7;person_368
1;Lundi;2018;M1;2010;658;International marketing;PPN187480532;360254;3;person_369
1;Jeudi;2018;M1;2010;658;Faire des affaires avec les Chinois;PPN147102510;270960;5;person_266
1;Vendredi;2015;M2;2013;616;Hématologie, onco-hématologie;PPN171130480;338253;3;person_370
1;Mercredi;2016;M2;2015;616;Réanimation, urgences et défaillances viscérales aiguës;PPN188043837;400788;10;person_371
1;Mercredi;2015;M1;2007;155;Gérer la démarche qualité en établissement pour personnes âgées;PPN113466129;275134;4;person_372
1;Mercredi;2016;L2;1995;658;Comment trouver le leader en vous;PPN029707072;252350;5;person_373
1;Mardi;2017;M1;2009;658;Management dans les organisations publiques;PPN135576687;127586;10;person_374
1;Vendredi;2015;M2;2007;658;Pilotage stratégique de l'entreprise;PPN117174378;98883;10;person_45
1;Samedi;2015;M6;2014;616;ORL;PPN180557599;349614;11;person_88
1;Lundi;2018;M1;2008;658;Gestion des ressources humaines;PPN126046077;112331;3;person_375
1;Mardi;2017;M2;2010;658;Méthode de conduite du changement;PPN140714901;146282;1;person_376
1;Lundi;2016;L1;2011;610;Exercices de chimie organique;PPN154816779;306302;6;person_327
1;Mercredi;2017;LE;2009;658;Le^meilleur du DCG 8;PPN13275990X;126011;6;person_246
1;Jeudi;2018;M2;1992;659;Lexique de publicité et communication d'entreprise;PPN00265556X;91846;5;person_377
1;Jeudi;2015;L1;2011;658;L'essentiel du management des entreprises;PPN155103881;307421;10;person_378
1;Mercredi;2016;M2;2015;616;Hématologie;PPN18825692X;360427;3;person_379
1;Mercredi;2016;L1;2012;658;Responsabilité sociale de l'entreprise et gouvernance mondiale;PPN164084371;325516;12;person_380
1;Mercredi;2016;M2;2008;658;Méthodologie de la recherche;PPN127246150;112344;1;person_381
1;Mardi;2019;LC;2018;658;La^boîte à outils de la création d'entreprise;PPN224352679;418577;4;person_286
1;Jeudi;2015;M2;2012;658;L'entreprise, formes de la propriété et responsabilités sociales;PPN159796199;312925;12;person_382
1;Mardi;2019;M2;1990;370;L'École à l'épreuve de la sociologie;PPN002003414;277037;3;person_383
1;Lundi;2017;LE;2003;658;Vendre ses idées et ses projets;PPN072330864;38580;4;person_384
1;Mardi;2017;M2;2011;420;Préparation au nouveau TOEIC®;PPN154393878;313393;10;person_385
1;Mercredi;2016;M2;2008;658;GPEC;PPN124203388;107690;7;person_70
1;Samedi;2018;DO;2016;616;Le^bon usage du médicament et des thérapeutiques non médicamenteuses;PPN195163508;405897;5;person_386
1;Samedi;2019;M2;2018;616;Hématologie;PPN228323517;422282;4;person_364
1;Mardi;2017;M2;2001;512;Algèbre commutative;PPN05860328X;26338;11;person_387
1;Mardi;2015;L3;2010;4;Guide pratique des réseaux sociaux;PPN145510964;265611;5;person_388
1;Mardi;2016;M1;2014;616;Hépato-gastro-entérologie et chirurgie viscérale;PPN180898566;350422;4;person_389
1;Mercredi;2017;L1;2013;611;Carnet d'anatomie;PPN170713342;335136;3;person_390
1;Vendredi;2017;M2;2017;616;Chirurgie maxillo-faciale et stomatologie;PPN204046211;411124;12;person_391
1;Samedi;2015;M2;2010;658;Le^grand livre de la qualité;PPN142861286;153062;10;person_392
1;Lundi;2015;M2;2015;658;Management de projets événementiels;PPN184045622;357717;10;person_393
1;Vendredi;2017;M1;2012;658;Management;PPN164098909;339205;2;person_394
1;Mardi;2016;M1;2012;658;Management;PPN164098909;339205;11;person_395
1;Vendredi;2016;M1;2012;420;Tests complets pour le TOEIC®;PPN163778337;324908;3;person_396
1;Jeudi;2019;M2;2018;658;Gestion de la relation client;PPN228954584;424320;1;person_18
1;Lundi;2019;M2;2010;658;Marketing du tourisme;PPN146644395;267715;2;person_237
1;Vendredi;2015;M2;2010;940;Le^Moyen âge et l'argent;PPN143428330;268024;11;person_397
1;Jeudi;2016;M2;2006;658;Comment réussir une négociation;PPN110989910;272054;4;person_398
1;Samedi;2017;M1;2014;658;Marketing du sport et événementiel sportif;PPN179234749;349228;5;person_399
1;Vendredi;2016;M2;2014;910;Tourisme de réunions et de congrès;PPN181746980;351306;11;person_400
1;Jeudi;2015;M1;2009;658;La^communication responsable;PPN13138032X;117306;12;person_401
1;Mercredi;2016;M2;2001;658;Financial times mastering risk;PPN058056246;333729;12;person_402
1;Lundi;2015;M2;2012;657;DSCG 4;PPN164188835;339199;11;person_45
1;Vendredi;2018;L1;2013;610;QCM de biostatistiques;PPN17182816X;335283;9;person_403
1;Lundi;2016;M2;1994;658;Théorie et pratique de l'audit interne;PPN003354903;89545;5;person_404
1;Lundi;2015;L1;2013;420;Maîtriser la grammaire anglaise;PPN170714462;342608;9;person_405
1;Mercredi;2019;M2;2015;616;Urologie;PPN183719417;357571;1;person_406
1;Dimanche;2015;M2;2013;616;Orthopédie, traumatologie;PPN170713504;338277;4;person_242
1;Vendredi;2016;LC;2014;420;La^conversation en anglais;PPN178819360;356541;1;person_407
1;Mardi;2017;M2;2014;420;Vocabulaire et grammaire pour le TOEIC®;PPN181964317;356547;2;person_408
1;Mercredi;2015;L3;2010;420;Préparation au TOEIC ®;PPN14826686X;314139;1;person_409
1;Vendredi;2017;DO;2012;658;Le^marketing;PPN162063695;316384;10;person_410
1;Jeudi;2016;L3;2012;658;Le^marketing;PPN162063695;316384;11;person_411
1;Mercredi;2016;M2;2016;616;Hématologie;PPN194975533;404789;11;person_92
1;Mercredi;2015;M2;2011;658;Discriminations et inégalités de traitement dans l'entreprise;PPN155245546;306881;5;person_412
1;Mercredi;2015;M1;2015;657;La^comptabilité;PPN184748550;358192;9;person_413
1;Mercredi;2016;M2;2008;658;Management;PPN126210918;106898;5;person_414
1;Dimanche;2016;M2;2014;153;Language in mind;PPN18250283X;350748;10;person_170
1;Mardi;2017;L1;2009;658;Alpha leadership;PPN137004699;126529;2;person_415
1;Mardi;2015;M1;2013;5;Microsoft® Excel 2013 & VBA;PPN176615350;352187;9;person_144
1;Samedi;2015;M2;1996;658;Performance et ressources humaines;PPN003996808;249269;3;person_416
1;Dimanche;2015;M1;2013;616;Gynécologie, obstétrique;PPN168276585;331755;2;person_90
1;Mercredi;2015;M2;2013;5;Microsoft® Excel 2013 & VBA;PPN176615350;352187;9;person_417
1;Jeudi;2015;M2;2014;616;Neurologie;PPN180545434;349615;10;person_232
1;Dimanche;2017;M2;2008;658;La^gestion prévisionnelle des emplois et des compétences;PPN127589163;114708;4;person_366
1;Mardi;2015;M1;2009;378;Rédiger un mémoire de master ou professionnel;PPN132924730;118767;2;person_418
1;Vendredi;2015;M1;2007;658;Cas en management stratégique;PPN120477300;107422;3;person_16
1;Jeudi;2018;M2;2016;658;Strategor;PPN19327227X;401704;10;person_419
1;Jeudi;2015;M2;2014;616;Cardiologie;PPN180905031;349629;4;person_211
1;Jeudi;2018;L1;2017;658;Management;PPN204095360;411236;12;person_420
1;Vendredi;2017;M2;2013;616;Orthopédie, traumatologie;PPN16827602X;331743;3;person_328
1;Mercredi;2015;M1;2001;658;Épargne salariale;PPN059072326;24716;11;person_421
1;Lundi;2015;M6;2014;616;Douleur, soins palliatifs et accompagnement;PPN178100196;346381;12;person_422
1;Mercredi;2015;M1;2013;657;DCG 9;PPN171287916;337155;9;person_423
1;Jeudi;2017;M2;2011;153;Le^cerveau et la pensée;PPN152019839;307242;4;person_424
1;Lundi;2015;M2;2001;658;A la reconquête du client;PPN05863312X;26025;7;person_425
1;Samedi;2019;L3;2016;657;DCG épreuve 10;PPN193367556;401478;2;person_426
1;Vendredi;2016;M2;2010;158;Work in the 21st century;PPN139758410;316632;4;person_427
1;Lundi;2018;M1;2015;376;Le^grand livre du CV;PPN184125707;356798;10;person_428
1;Vendredi;2015;M1;2005;658;Safari en pays stratégie;PPN090442830;71700;7;person_189
1;Mercredi;2017;L3;2016;657;Introduction à la comptabilité;PPN191558729;397930;3;person_4
1;Dimanche;2016;M1;1999;658;Le^commerce électronique;PPN045206678;7752;3;person_429
1;Vendredi;2018;L1;2009;658;Management stratégique de la marque;PPN133627594;126691;2;person_430
1;Samedi;2016;M1;2011;420;Préparation au nouveau TOEIC®;PPN154393878;313393;3;person_431
1;Vendredi;2017;M1;2016;616;Gynécologie, obstétrique;PPN194992179;404795;7;person_391
1;Vendredi;2017;M1;2008;658;100 fiches pour comprendre le management;PPN127225994;112342;2;person_394
1;Vendredi;2017;M2;2013;658;Strategor;PPN17046220X;337197;7;person_432
1;Dimanche;2018;M2;2016;658;Contrôle de gestion;PPN192051660;403830;5;person_433
1;Jeudi;2016;M2;2014;658;Management et leadership;PPN180762842;358163;10;person_434
1;Lundi;2016;L3;2009;657;Exercices de comptabilité financière;PPN137274998;141370;11;person_435
1;Samedi;2015;L1;2012;658;La^boîte à outils du responsable qualité;PPN159284961;312924;1;person_436
1;Vendredi;2016;EC;2008;658;Et les clients pauvres?;PPN130513059;117256;6;person_53
1;Jeudi;2015;L1;2008;658;L'essentiel de la théorie des organisations;PPN121925498;101990;4;person_437
1;Lundi;2018;M1;2012;658;La^gestion prévisionnelle des emplois et des compétences;PPN170025357;354756;6;person_438
1;Jeudi;2015;L3;2014;420;200 % TOEIC;PPN178454478;348219;1;person_439
1;Samedi;2018;DO;2015;658;E-management;PPN185084982;357722;11;person_163
